id,person_id,organization_id,start_date,end_date,sources
praha:membership:ondrej-prokop:praha:org:zastupitelstvo-hmp,praha:person:ondrej-prokop,praha:org:zastupitelstvo-hmp,2022-11-03,2026-06-30,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start_date derived from first non-empty vote cell for this councilor's column. end_date is NOT derivable from this export (stale since 2026-05-28, no vote gap visible) — see the following sources for the actual departure.""}, {""url"": ""https://cs.wikipedia.org/wiki/Ond%C5%99ej_Prokop"", ""note"": ""Mandate formally ended 2026-06-30 per infobox ('Ve funkci: 26. listopadu 2015 – 30. června 2026'). He announced ending all political functions 2026-06-25 amid a controversy over undisclosed apartment ownership in his asset declarations.""}, {""url"": ""https://praha.eu/seznam-zastupitelu"", ""note"": ""praha.eu confirms Prokop on its former-members list (fetched 2026-08-06 via Playwright) — he has left the assembly entirely, not merely changed party status (contrast with Kordová Marvanová below, who remains a current assembly member).""}]"
praha:membership:jiri-ptacek:praha:org:zastupitelstvo-hmp,praha:person:jiri-ptacek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:barbora-razga:praha:org:zastupitelstvo-hmp,praha:person:barbora-razga,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:adam-scheinherr:praha:org:zastupitelstvo-hmp,praha:person:adam-scheinherr,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:martin-sedeke:praha:org:zastupitelstvo-hmp,praha:person:martin-sedeke,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:zdenek-seidl:praha:org:zastupitelstvo-hmp,praha:person:zdenek-seidl,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:tomas-slabihoudek:praha:org:zastupitelstvo-hmp,praha:person:tomas-slabihoudek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:bara-soukup:praha:org:zastupitelstvo-hmp,praha:person:bara-soukup,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:bohuslav-svoboda:praha:org:zastupitelstvo-hmp,praha:person:bohuslav-svoboda,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:eva-tylova:praha:org:zastupitelstvo-hmp,praha:person:eva-tylova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:hana-trestikova:praha:org:zastupitelstvo-hmp,praha:person:hana-trestikova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:alexandra-udzenija:praha:org:zastupitelstvo-hmp,praha:person:alexandra-udzenija,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:milan-urban:praha:org:zastupitelstvo-hmp,praha:person:milan-urban,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:magdalena-valdmanova:praha:org:zastupitelstvo-hmp,praha:person:magdalena-valdmanova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:lenka-vedralova:praha:org:zastupitelstvo-hmp,praha:person:lenka-vedralova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:david-vodrazka:praha:org:zastupitelstvo-hmp,praha:person:david-vodrazka,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:pavel-vyhnanek:praha:org:zastupitelstvo-hmp,praha:person:pavel-vyhnanek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:jan-wolf:praha:org:zastupitelstvo-hmp,praha:person:jan-wolf,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:zdenek-zajicek:praha:org:zastupitelstvo-hmp,praha:person:zdenek-zajicek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:pavel-zelenka:praha:org:zastupitelstvo-hmp,praha:person:pavel-zelenka,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:petr-zeman:praha:org:zastupitelstvo-hmp,praha:person:petr-zeman,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:adam-zabransky:praha:org:zastupitelstvo-hmp,praha:person:adam-zabransky,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:mariana-capkova:praha:org:zastupitelstvo-hmp,praha:person:mariana-capkova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:jan-cizinsky:praha:org:zastupitelstvo-hmp,praha:person:jan-cizinsky,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:tomas-kanera:praha:org:zastupitelstvo-hmp,praha:person:tomas-kanera,praha:org:zastupitelstvo-hmp,2025-01-23,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:jan-cizinsky:praha:org:candidate-list:praha-sobe,praha:person:jan-cizinsky,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=1); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
praha:membership:hana-trestikova:praha:org:candidate-list:praha-sobe,praha:person:hana-trestikova,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=2); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
praha:membership:adam-scheinherr:praha:org:candidate-list:praha-sobe,praha:person:adam-scheinherr,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=3); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
praha:membership:mariana-capkova:praha:org:candidate-list:praha-sobe,praha:person:mariana-capkova,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=4); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
praha:membership:pavel-vyhnanek:praha:org:candidate-list:praha-sobe,praha:person:pavel-vyhnanek,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=5); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
praha:membership:petr-zeman:praha:org:candidate-list:praha-sobe,praha:person:petr-zeman,praha:org:candidate-list:praha-sobe,2022-11-03,,"[{""url"": ""https://www.volby.cz/pls/kv2022/kv111111?xjazyk=CZ&xid=1&xdz=4&xnumnuts=1100&xobec=554782&xstrana=1373&xstat=0&xvyber=0"", ""note"": ""Elected candidate on 'PRAHA SOBĚ' (list poradi=6); start/end mirror this person's zastupitelstvo membership interval (data/memberships.csv).""}]"
